"id";"hash";"oktmo";"municipality";"lvl";"odate_start";"odate_end";"region";"mun_type"
1655;b5507f51b88a3ae4a99ba87e4877ab57;"04648410";Вознесенский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1656;a79548f177383cba054e45f0f3b5c4f5;"04648413";Гладковский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1657;ece107fa6256375ce6f06f6e4da223eb;"04648416";Орьевский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1658;ff121be65bc3208b35cdb636f38a8a26;"04648419";Кулижниковский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1659;"3ecf6fb16ef04a05507e7c8474863d8a";"04648422";Малиновский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1660;"576a9044184157ee408174a4770e1796";"04648425";Межовский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1661;"450ed80ff87115a1b44b8859099a0156";"04648428";Нагорновский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1662;da3ba2f11eea2ed263e649eae79ca83b;"04648432";Среднеагинский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1663;"83cfbbe8c167884aa2f66ef20ab177f7";"04648434";Тинский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1664;d3bfe76fbe91e5d944249808a6a0934e;"04648437";Тугачинский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1665;"6989cd20d6b41bed53b4f8e0f3a6bad4";"04648440";Унерский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1666;aa319a9d70edc181b5fd30f00bad83dd;"04649000";Северо-Енисейский муниципальный район;1;2016-07-10;2018-08-24;Красноярский край;Муниципальный район
1667;"8bc0f8643bbeed2b6777e933b7f0acf1";"04649000";Северо-Енисейский муниципальный район;1;2015-01-28;2016-02-10;Красноярский край;Муниципальный район
1668;aa3486489a2f4225fa8deca23f35ec83;"04649000";Северо-Енисейский муниципальный район;1;2019-12-06;2021-11-03;Красноярский край;Муниципальный район
1669;bb77aa106e33e76c546160eebcb2da16;"04650000";Эвенкийский муниципальный район;1;2015-01-28;2017-05-06;Красноярский край;Муниципальный район
1670;"6a00ea1e6200c332a0d81c7c55a7a374";"04650000";Эвенкийский муниципальный район;1;2017-06-20;2021-11-03;Красноярский край;Муниципальный район
1671;"3a9de64a6c62c8cd6ff8320bafb8452f";"04650402";поселок Тура;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1672;"544defa9fddff50c53b71c43e0da72be";"04650405";село Байкит;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1673;"5bd529d5b07b647a8863cf71e98d651a";"04650408";поселок Бурный;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1674;"35bad4b1f583a0b4c92e03c7a276f93c";"04650411";поселок Куюмба;2;2015-01-28;2017-05-06;Красноярский край;Сельское поселение
1675;"68a64c1e5639454c3185e7ea2db9fc48";"04650411";поселок Куюмба;2;2017-06-20;2021-11-03;Красноярский край;Сельское поселение
1676;b0285cbf334be23be58e7ff353af1af2;"04650414";село Мирюга;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1677;dfccdb8b1cc7e4dab6d33db0fef12b88;"04650417";поселок Ошарово;2;2017-06-20;2021-11-03;Красноярский край;Сельское поселение
1678;"3c31d20e0fd6291d3bffcd8827169838";"04650417";поселок Ошарово;2;2015-01-28;2017-05-06;Красноярский край;Сельское поселение
1679;c0172ea66506f59c8c435eb66176fb67;"04650420";поселок Полигус;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1680;"083b65c888b720c920dcaead304c5989";"04650423";поселок Суломай;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1681;"8d1f1aac0dd8a76b49e8bbdda0c7c98c";"04650426";поселок Кузьмовка;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1682;"8b519f198dd26772e3e82874826b04aa";"04650429";поселок Суринда;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1683;"7cc5a75432e9a547200e3668c3761ae7";"04650432";поселок Ессей;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1684;"85dfba75bcadb576723264b5986f2ac2";"04650435";поселок Кислокан;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1685;ede529dfcbb2907e9760eea0875cdd12;"04650438";поселок Нидым;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1686;"564127c03caab942e503ee6f810f54fd";"04650444";поселок Тутончаны;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1687;"4afe044911ed2c247005912512ace23b";"04650447";поселок Учами;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1688;f82a944b799eac194ea37a388daa8b19;"04650450";поселок Чиринда;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1689;"9af08cda54faea9adf40a201794183cf";"04650453";поселок Эконда;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1690;"63771e3e7738ed3048c3dc440023db38";"04650456";поселок Юкта;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1691;"7818354194c4feae57304abadc2c437c";"04650459";село Ванавара;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1692;a95aa4e62b22c9bc5bca4e83cadfaa82;"04650462";поселок Муторай;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1693;"040ca38cefb1d9226d79c05dd25469cb";"04650465";поселок Оскоба;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1694;"9c693b040f150014937c0072d90c00db";"04650468";поселок Чемдальск;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1695;"247d87b085efdb305fa6583ccf1a9f54";"04650471";поселок Стрелка-Чуня;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1696;"72ec3f2b87e6aa7f8f3bdd228376ef09";"04650701";Межселенная территория Эвенкийского муниципального района;2;2021-01-01;2021-11-03;Красноярский край;Межселенная территория
1697;"8710127fe45aa9fe4dc451ca00576719";"04651000";Сухобузимский муниципальный район;1;2015-01-28;2021-11-03;Красноярский край;Муниципальный район
1698;b813576c44f8f4299496c276ea0adfed;"04651402";Атамановский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1699;"79e2f1a33be64e8ea7689a58f1d65407";"04651407";Высотинский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1700;"1d09680050010802718a3896e4d949eb";"04651410";Кононовский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
1701;"5822d05fbe58871f9ad6993903752d3a";"04651413";Миндерлинский сельсовет;2;2015-01-28;2021-11-03;Красноярский край;Сельское поселение
